date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:17:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20May%202024%2023:17:47%20GMT	https://cupomdavezoficial.shop/?p=149	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/index8bc8.html	(from https://cupomdavezoficial.shop/7-2/)
20:17:48	2212/2212	---MC-	200	added ('OK')	text/xml	date:Mon,%2027%20May%202024%2023:17:48%20GMT	https://cupomdavezoficial.shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcupomdavezoficial.shop%2F7-2%2F&format=xml	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-json/oembed/1.0/embeda535	(from https://cupomdavezoficial.shop/7-2/)
20:17:49	10111/10111	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Apr%202024%2004:38:28%20GMT	https://cupomdavezoficial.shop/wp-content/uploads/2024/04/IMG_8408.png	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/uploads/2024/04/IMG_8408.png	(from https://cupomdavezoficial.shop/7-2/)
20:17:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20May%202024%2023:17:49%20GMT	https://cupomdavezoficial.shop/8/	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/8/index.html	(from https://cupomdavezoficial.shop/7-2/)
20:17:50	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.1)
20:17:50	81612/81612	---M--	200	added ('OK')	font/woff2	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.1)
20:17:50	97804/97804	---M--	200	added ('OK')	font/woff	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.1)
20:17:50	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.1)
20:17:50	151368/151368	---M--	200	added ('OK')	font/ttf	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.1)
20:17:51	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.1)
20:17:51	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.1)
20:17:51	13276/13276	---M--	200	added ('OK')	font/woff2	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.1)
20:17:51	749223/749223	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.1)
20:17:51	16276/16276	---M--	200	added ('OK')	font/woff	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.1)
20:17:52	33736/33736	---M--	200	added ('OK')	font/ttf	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.1)
20:17:52	144714/144714	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.1)
20:17:52	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.1)
20:17:52	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.1)
20:17:52	78196/78196	---M--	200	added ('OK')	font/woff2	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.1)
20:17:53	101652/101652	---M--	200	added ('OK')	font/woff	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.1)
20:17:53	202744/202744	---M--	200	added ('OK')	font/ttf	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.1)
20:17:55	294780/294780	---M--	200	added ('OK')	font/woff	date:Sun,%2021%20Apr%202024%2020:58:46%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff	(from https://cupomdavezoficial.shop/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.10.6)
20:17:55	918991/918991	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.1)
20:17:56	123520/123520	---M--	200	added ('OK')	font/woff2	date:Sun,%2021%20Apr%202024%2020:58:46%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff2	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff2	(from https://cupomdavezoficial.shop/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.10.6)
20:17:56	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
20:17:57	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
20:17:57	77160/77160	---M--	200	added ('OK')	font/woff2	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
20:17:57	776099/776099	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2021%20Apr%202024%2020:58:46%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	(from https://cupomdavezoficial.shop/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.10.6)
20:17:57	98024/98024	---M--	200	added ('OK')	font/woff	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
20:17:58	165548/165548	---M--	200	added ('OK')	font/ttf	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
20:18:01	76872/76872	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2023:17:58%20GMT	https://cupomdavezoficial.shop/8-2/	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/8-2/index.html	(from https://cupomdavezoficial.shop/8/)
20:18:02	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
20:18:06	4911/4911	---M--	200	added ('OK')	text/css	date:Wed,%2015%20May%202024%2004:19:51%20GMT	https://cupomdavezoficial.shop/wp-content/uploads/elementor/css/post-169.css?ver=1715746791	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/uploads/elementor/css/post-1698f80.css	(from https://cupomdavezoficial.shop/8-2/)
20:18:07	13848/13848	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20May%202024%2023:18:06%20GMT	https://cupomdavezoficial.shop/wp-json/wp/v2/pages/169	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-json/wp/v2/pages/169.json	(from https://cupomdavezoficial.shop/8-2/)
20:18:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20May%202024%2023:18:07%20GMT	https://cupomdavezoficial.shop/?p=169	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/indexff23.html	(from https://cupomdavezoficial.shop/8-2/)
20:18:10	2052/2052	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20May%202024%2023:18:07%20GMT	https://cupomdavezoficial.shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcupomdavezoficial.shop%2F8-2%2F	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-json/oembed/1.0/embed331a.json	(from https://cupomdavezoficial.shop/8-2/)
20:18:12	2212/2212	---MC-	200	added ('OK')	text/xml	date:Mon,%2027%20May%202024%2023:18:10%20GMT	https://cupomdavezoficial.shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcupomdavezoficial.shop%2F8-2%2F&format=xml	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-json/oembed/1.0/embed8e98	(from https://cupomdavezoficial.shop/8-2/)
20:18:13	1027/1027	---M--	200	added ('OK')	image/jpeg	etag:%22981d78f66e3971a5fd8633153a78eb33%22	https://images.converteai.net/c77f4acc-169a-4fc7-a060-edf9967612b1/players/6644350be1ce15000b96cf52/thumbnail.jpg	C:/Meus%20Sites/CupomDaVez/images.converteai.net/c77f4acc-169a-4fc7-a060-edf9967612b1/players/6644350be1ce15000b96cf52/thumbnail.jpg	(from https://cupomdavezoficial.shop/8-2/)
20:18:30	9881/9881	---MCZ	200	added ('OK')	text/javascript	etag:W/%222e088054b44023e599cdd0bfb09b5ac9%22	https://scripts.converteai.net/c77f4acc-169a-4fc7-a060-edf9967612b1/players/6644350be1ce15000b96cf52/player.js	C:/Meus%20Sites/CupomDaVez/scripts.converteai.net/c77f4acc-169a-4fc7-a060-edf9967612b1/players/6644350be1ce15000b96cf52/player.js	(from https://cupomdavezoficial.shop/8-2/)
20:18:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20May%202024%2023:18:31%20GMT	https://cupomdavezoficial.shop/9/	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/9/index.html	(from https://cupomdavezoficial.shop/8-2/)
20:18:32	82377/82377	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2023:18:31%20GMT	https://cupomdavezoficial.shop/9-2/	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/9-2/index.html	(from https://cupomdavezoficial.shop/9/)
20:18:33	9313/9313	---M--	200	added ('OK')	text/css	date:Mon,%2022%20Apr%202024%2006:01:09%20GMT	https://cupomdavezoficial.shop/wp-content/uploads/elementor/css/post-204.css?ver=1713765669	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/uploads/elementor/css/post-204582b.css	(from https://cupomdavezoficial.shop/9-2/)
20:18:33	19412/19412	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20May%202024%2023:18:33%20GMT	https://cupomdavezoficial.shop/wp-json/wp/v2/pages/204	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-json/wp/v2/pages/204.json	(from https://cupomdavezoficial.shop/9-2/)
20:18:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20May%202024%2023:18:34%20GMT	https://cupomdavezoficial.shop/?p=204	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/indexcb89.html	(from https://cupomdavezoficial.shop/9-2/)
20:18:34	2052/2052	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20May%202024%2023:18:34%20GMT	https://cupomdavezoficial.shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcupomdavezoficial.shop%2F9-2%2F	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-json/oembed/1.0/embed498c.json	(from https://cupomdavezoficial.shop/9-2/)
20:18:35	2212/2212	---MC-	200	added ('OK')	text/xml	date:Mon,%2027%20May%202024%2023:18:34%20GMT	https://cupomdavezoficial.shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcupomdavezoficial.shop%2F9-2%2F&format=xml	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-json/oembed/1.0/embed74f2	(from https://cupomdavezoficial.shop/9-2/)
20:18:35	1619/1619	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Apr%202024%2005:10:48%20GMT	https://cupomdavezoficial.shop/wp-content/uploads/2024/04/transferir-2.png	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/uploads/2024/04/transferir-2.png	(from https://cupomdavezoficial.shop/9-2/)
20:18:35	18468/18468	---M--	200	added ('OK')	text/css	date:Sun,%2021%20Apr%202024%2020:58:06%20GMT	https://cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.21.1	C:/Meus%20Sites/CupomDaVez/cupomdavezoficial.shop/wp-content/plugins/elementor/assets/lib/animations/animations.min1f75.css	(from https://cupomdavezoficial.shop/9-2/)
